fieldsample_barcode,extraction_id,original_extraction_id,extractionplate_id,extraction_row,extraction_col,extraction_conc,extraction_method,library_id,libraryplate_id,library_row,library_conc,library_method,seq_id
MFD04421,EXT-MJ183-G3,EXT-MJ183-G3,EXT00054,G,3,48.6,PowerSoil-Pro-HT,LIB-MJ195-G3,LIB00054,G,0.67,ILLUMINA-DNA-PREP.V2,LIB-MJ195-G3_01
MFD01713,EXT-MJ183-G4,EXT-MJ183-G4,EXT00054,G,4,13.66,PowerSoil-Pro-HT,LIB-MJ195-G4,LIB00054,G,0.38,ILLUMINA-DNA-PREP.V2,LIB-MJ195-G4_01
MFD01794,EXT-MJ183-G5,EXT-MJ183-G5,EXT00054,G,5,49.26,PowerSoil-Pro-HT,LIB-MJ195-G5,LIB00054,G,0.79,ILLUMINA-DNA-PREP.V2,LIB-MJ195-G5_01
MFD09638,EXT-MJ183-G6,EXT-MJ183-G6,EXT00054,G,6,55.5,PowerSoil-Pro-HT,LIB-MJ195-G6,LIB00054,G,0.51,ILLUMINA-DNA-PREP.V2,LIB-MJ195-G6_01
MFD09441,EXT-MJ183-G7,EXT-MJ183-G7,EXT00054,G,7,9.65,PowerSoil-Pro-HT,LIB-MJ195-G7,LIB00054,G,0.77,ILLUMINA-DNA-PREP.V2,LIB-MJ195-G7_01
MFD04364,EXT-MJ183-G8,EXT-MJ183-G8,EXT00054,G,8,43.58,PowerSoil-Pro-HT,LIB-MJ195-G8,LIB00054,G,0.57,ILLUMINA-DNA-PREP.V2,LIB-MJ195-G8_01
MFD09435,EXT-MJ183-G9,EXT-MJ183-G9,EXT00054,G,9,16.9,PowerSoil-Pro-HT,LIB-MJ195-G9,LIB00054,G,0.42,ILLUMINA-DNA-PREP.V2,LIB-MJ195-G9_01
MFD04956,EXT-MJ183-H1,EXT-MJ183-H1,EXT00054,H,1,26.35,PowerSoil-Pro-HT,LIB-MJ195-H1,LIB00054,H,0.02,ILLUMINA-DNA-PREP.V2,LIB-MJ195-H1_01
MFD05733,EXT-MJ183-H10,EXT-MJ183-H10,EXT00054,H,10,0.47,PowerSoil-Pro-HT,LIB-MJ195-H10,LIB00054,H,0.12,ILLUMINA-DNA-PREP.V2,LIB-MJ195-H10_01
MFD09430,EXT-MJ183-H11,EXT-MJ183-H11,EXT00054,H,11,46.85,PowerSoil-Pro-HT,LIB-MJ195-H11,LIB00054,H,0.02,ILLUMINA-DNA-PREP.V2,LIB-MJ195-H11_01
MFD01364,EXT-MJ183-H2,EXT-MJ183-H2,EXT00054,H,2,1.7,PowerSoil-Pro-HT,LIB-MJ195-H2,LIB00054,H,0.01,ILLUMINA-DNA-PREP.V2,LIB-MJ195-H2_01
MFD09325,EXT-MJ183-H3,EXT-MJ183-H3,EXT00054,H,3,23.38,PowerSoil-Pro-HT,LIB-MJ195-H3,LIB00054,H,0.13,ILLUMINA-DNA-PREP.V2,LIB-MJ195-H3_01
MFD09610,EXT-MJ183-H4,EXT-MJ183-H4,EXT00054,H,4,39.84,PowerSoil-Pro-HT,LIB-MJ195-H4,LIB00054,H,0.37,ILLUMINA-DNA-PREP.V2,LIB-MJ195-H4_01
MFD09454,EXT-MJ183-H5,EXT-MJ183-H5,EXT00054,H,5,72.06,PowerSoil-Pro-HT,LIB-MJ195-H5,LIB00054,H,0.95,ILLUMINA-DNA-PREP.V2,LIB-MJ195-H5_01
MFD09630,EXT-MJ183-H6,EXT-MJ183-H6,EXT00054,H,6,5,PowerSoil-Pro-HT,LIB-MJ195-H6,LIB00054,H,0.48,ILLUMINA-DNA-PREP.V2,LIB-MJ195-H6_01
MFD03622,EXT-MJ183-H7,EXT-MJ183-H7,EXT00054,H,7,34.89,PowerSoil-Pro-HT,LIB-MJ195-H7,LIB00054,H,0.96,ILLUMINA-DNA-PREP.V2,LIB-MJ195-H7_01
MFD04730,EXT-MJ183-H8,EXT-MJ183-H8,EXT00054,H,8,11.74,PowerSoil-Pro-HT,LIB-MJ195-H8,LIB00054,H,0.72,ILLUMINA-DNA-PREP.V2,LIB-MJ195-H8_01
MFD05062,EXT-MJ183-H9,EXT-MJ183-H9,EXT00054,H,9,45.05,PowerSoil-Pro-HT,LIB-MJ195-H9,LIB00054,H,0.56,ILLUMINA-DNA-PREP.V2,LIB-MJ195-H9_01
MFD04328,EXT-MJ184-A1,EXT-MJ184-A1,EXT00055,A,1,4.1,PowerSoil-Pro-HT,LIB-MJ196-A1,LIB00055,A,0.02,ILLUMINA-DNA-PREP.V2,LIB-MJ196-A1_02
MFD05546,EXT-MJ184-A10,EXT-MJ184-A10,EXT00055,A,10,33.36,PowerSoil-Pro-HT,LIB-MJ196-A10,LIB00055,A,0.98,ILLUMINA-DNA-PREP.V2,LIB-MJ196-A10_02
MFD05546,EXT-MJ184-A10,EXT-MJ184-A10,EXT00055,A,10,33.36,PowerSoil-Pro-HT,LIB-MJ196-A10,LIB00055,A,0.98,ILLUMINA-DNA-PREP.V2,LIB-MJ366-A10_04
MFD01359,EXT-MJ184-A11,EXT-MJ184-A11,EXT00055,A,11,8.92,PowerSoil-Pro-HT,LIB-MJ196-A11,LIB00055,A,0.43,ILLUMINA-DNA-PREP.V2,LIB-MJ196-A11_02
MFD01780,EXT-MJ184-A12,EXT-MJ184-A12,EXT00055,A,12,33.57,PowerSoil-Pro-HT,LIB-MJ196-A12,LIB00055,A,0.04,ILLUMINA-DNA-PREP.V2,LIB-MJ196-A12_02
MFD06975,EXT-MJ184-A2,EXT-MJ184-A2,EXT00055,A,2,7.7,PowerSoil-Pro-HT,LIB-MJ196-A2,LIB00055,A,0.14,ILLUMINA-DNA-PREP.V2,LIB-MJ196-A2_02
MFD04397,EXT-MJ184-A3,EXT-MJ184-A3,EXT00055,A,3,1.13,PowerSoil-Pro-HT,LIB-MJ196-A3,LIB00055,A,0.39,ILLUMINA-DNA-PREP.V2,LIB-MJ196-A3_02
MFD05738,EXT-MJ184-A4,EXT-MJ184-A4,EXT00055,A,4,13.3,PowerSoil-Pro-HT,LIB-MJ196-A4,LIB00055,A,0.23,ILLUMINA-DNA-PREP.V2,LIB-MJ196-A4_02
MFD04919,EXT-MJ184-A5,EXT-MJ184-A5,EXT00055,A,5,31.56,PowerSoil-Pro-HT,LIB-MJ196-A5,LIB00055,A,0.93,ILLUMINA-DNA-PREP.V2,LIB-MJ196-A5_02
MFD09375,EXT-MJ184-A6,EXT-MJ184-A6,EXT00055,A,6,47.59,PowerSoil-Pro-HT,LIB-MJ196-A6,LIB00055,A,1.51,ILLUMINA-DNA-PREP.V2,LIB-MJ196-A6_02
MFD05020,EXT-MJ184-A7,EXT-MJ184-A7,EXT00055,A,7,28.31,PowerSoil-Pro-HT,LIB-MJ196-A7,LIB00055,A,1.05,ILLUMINA-DNA-PREP.V2,LIB-MJ196-A7_02
MFD05047,EXT-MJ184-A8,EXT-MJ184-A8,EXT00055,A,8,16.85,PowerSoil-Pro-HT,LIB-MJ196-A8,LIB00055,A,0.14,ILLUMINA-DNA-PREP.V2,LIB-MJ196-A8_02
MFD04393,EXT-MJ184-A9,EXT-MJ184-A9,EXT00055,A,9,39.6,PowerSoil-Pro-HT,LIB-MJ196-A9,LIB00055,A,0.59,ILLUMINA-DNA-PREP.V2,LIB-MJ196-A9_02
MFD01444,EXT-MJ184-B1,EXT-MJ184-B1,EXT00055,B,1,43.44,PowerSoil-Pro-HT,LIB-MJ196-B1,LIB00055,B,0.04,ILLUMINA-DNA-PREP.V2,LIB-MJ196-B1_02
MFD04856,EXT-MJ184-B10,EXT-MJ184-B10,EXT00055,B,10,43.24,PowerSoil-Pro-HT,LIB-MJ196-B10,LIB00055,B,1.78,ILLUMINA-DNA-PREP.V2,LIB-MJ196-B10_02
MFD07914,EXT-MJ184-B11,EXT-MJ184-B11,EXT00055,B,11,2.51,PowerSoil-Pro-HT,LIB-MJ196-B11,LIB00055,B,0.31,ILLUMINA-DNA-PREP.V2,LIB-MJ196-B11_02
MFD05728,EXT-MJ184-B12,EXT-MJ184-B12,EXT00055,B,12,42.28,PowerSoil-Pro-HT,LIB-MJ196-B12,LIB00055,B,0.02,ILLUMINA-DNA-PREP.V2,LIB-MJ196-B12_02
MFD01407,EXT-MJ184-B2,EXT-MJ184-B2,EXT00055,B,2,9.1,PowerSoil-Pro-HT,LIB-MJ196-B2,LIB00055,B,0.24,ILLUMINA-DNA-PREP.V2,LIB-MJ196-B2_02
MFD04961,EXT-MJ184-B3,EXT-MJ184-B3,EXT00055,B,3,54.07,PowerSoil-Pro-HT,LIB-MJ196-B3,LIB00055,B,1.1,ILLUMINA-DNA-PREP.V2,LIB-MJ196-B3_02
MFD04961,EXT-MJ184-B3,EXT-MJ184-B3,EXT00055,B,3,54.07,PowerSoil-Pro-HT,LIB-MJ196-B3,LIB00055,B,1.1,ILLUMINA-DNA-PREP.V2,LIB-MJ366-B3_04
MFD05065,EXT-MJ184-B4,EXT-MJ184-B4,EXT00055,B,4,61.9,PowerSoil-Pro-HT,LIB-MJ196-B4,LIB00055,B,1.33,ILLUMINA-DNA-PREP.V2,LIB-MJ196-B4_02
MFD04911,EXT-MJ184-B5,EXT-MJ184-B5,EXT00055,B,5,31.09,PowerSoil-Pro-HT,LIB-MJ196-B5,LIB00055,B,1.29,ILLUMINA-DNA-PREP.V2,LIB-MJ196-B5_02
MFD01717,EXT-MJ184-B6,EXT-MJ184-B6,EXT00055,B,6,33.66,PowerSoil-Pro-HT,LIB-MJ196-B6,LIB00055,B,1.36,ILLUMINA-DNA-PREP.V2,LIB-MJ196-B6_02
MFD01804,EXT-MJ184-B7,EXT-MJ184-B7,EXT00055,B,7,8.79,PowerSoil-Pro-HT,LIB-MJ196-B7,LIB00055,B,0.33,ILLUMINA-DNA-PREP.V2,LIB-MJ196-B7_02
MFD04612,EXT-MJ184-B8,EXT-MJ184-B8,EXT00055,B,8,38.47,PowerSoil-Pro-HT,LIB-MJ196-B8,LIB00055,B,1.64,ILLUMINA-DNA-PREP.V2,LIB-MJ196-B8_02
MFD07989,EXT-MJ184-B9,EXT-MJ184-B9,EXT00055,B,9,12.5,PowerSoil-Pro-HT,LIB-MJ196-B9,LIB00055,B,0.76,ILLUMINA-DNA-PREP.V2,LIB-MJ196-B9_02
MFD04722,EXT-MJ184-C1,EXT-MJ184-C1,EXT00055,C,1,34.47,PowerSoil-Pro-HT,LIB-MJ196-C1,LIB00055,C,0.15,ILLUMINA-DNA-PREP.V2,LIB-MJ196-C1_02
MFD04750,EXT-MJ184-C11,EXT-MJ184-C11,EXT00055,C,11,22.09,PowerSoil-Pro-HT,LIB-MJ196-C11,LIB00055,C,1.21,ILLUMINA-DNA-PREP.V2,LIB-MJ196-C11_02
MFD04750,EXT-MJ184-C11,EXT-MJ184-C11,EXT00055,C,11,22.09,PowerSoil-Pro-HT,LIB-MJ196-C11,LIB00055,C,1.21,ILLUMINA-DNA-PREP.V2,LIB-MJ366-C11_04
MFD05463,EXT-MJ184-C12,EXT-MJ184-C12,EXT00055,C,12,35.21,PowerSoil-Pro-HT,LIB-MJ196-C12,LIB00055,C,0.52,ILLUMINA-DNA-PREP.V2,LIB-MJ196-C12_02
MFD04974,EXT-MJ184-C2,EXT-MJ184-C2,EXT00055,C,2,57.9,PowerSoil-Pro-HT,LIB-MJ196-C2,LIB00055,C,0.78,ILLUMINA-DNA-PREP.V2,LIB-MJ196-C2_02
MFD05507,EXT-MJ184-C4,EXT-MJ184-C4,EXT00055,C,4,2.13,PowerSoil-Pro-HT,LIB-MJ196-C4,LIB00055,C,0.31,ILLUMINA-DNA-PREP.V2,LIB-MJ196-C4_02
MFD04529,EXT-MJ184-C5,EXT-MJ184-C5,EXT00055,C,5,3.08,PowerSoil-Pro-HT,LIB-MJ196-C5,LIB00055,C,0.53,ILLUMINA-DNA-PREP.V2,LIB-MJ196-C5_02
MFD09333,EXT-MJ184-C6,EXT-MJ184-C6,EXT00055,C,6,22.72,PowerSoil-Pro-HT,LIB-MJ196-C6,LIB00055,C,0.92,ILLUMINA-DNA-PREP.V2,LIB-MJ196-C6_02
MFD05502,EXT-MJ184-C7,EXT-MJ184-C7,EXT00055,C,7,28.4,PowerSoil-Pro-HT,LIB-MJ196-C7,LIB00055,C,1.02,ILLUMINA-DNA-PREP.V2,LIB-MJ196-C7_02
MFD06828,EXT-MJ184-C8,EXT-MJ184-C8,EXT00055,C,8,45.94,PowerSoil-Pro-HT,LIB-MJ196-C8,LIB00055,C,1.51,ILLUMINA-DNA-PREP.V2,LIB-MJ196-C8_02
MFD09621,EXT-MJ184-C9,EXT-MJ184-C9,EXT00055,C,9,48.83,PowerSoil-Pro-HT,LIB-MJ196-C9,LIB00055,C,2.04,ILLUMINA-DNA-PREP.V2,LIB-MJ196-C9_02
MFD07935,EXT-MJ184-D1,EXT-MJ184-D1,EXT00055,D,1,8.67,PowerSoil-Pro-HT,LIB-MJ196-D1,LIB00055,D,0.24,ILLUMINA-DNA-PREP.V2,LIB-MJ196-D1_02
MFD03608,EXT-MJ184-D10,EXT-MJ184-D10,EXT00055,D,10,26.24,PowerSoil-Pro-HT,LIB-MJ196-D10,LIB00055,D,1.41,ILLUMINA-DNA-PREP.V2,LIB-MJ196-D10_02
MFD03608,EXT-MJ184-D10,EXT-MJ184-D10,EXT00055,D,10,26.24,PowerSoil-Pro-HT,LIB-MJ196-D10,LIB00055,D,1.41,ILLUMINA-DNA-PREP.V2,LIB-MJ366-D10_04
MFD05418,EXT-MJ184-D11,EXT-MJ184-D11,EXT00055,D,11,16.76,PowerSoil-Pro-HT,LIB-MJ196-D11,LIB00055,D,0.87,ILLUMINA-DNA-PREP.V2,LIB-MJ196-D11_02
MFD05418,EXT-MJ184-D11,EXT-MJ184-D11,EXT00055,D,11,16.76,PowerSoil-Pro-HT,LIB-MJ196-D11,LIB00055,D,0.87,ILLUMINA-DNA-PREP.V2,LIB-MJ366-D11_04
MFD04723,EXT-MJ184-D2,EXT-MJ184-D2,EXT00055,D,2,0,PowerSoil-Pro-HT,LIB-MJ196-D2,LIB00055,D,0.02,ILLUMINA-DNA-PREP.V2,LIB-MJ196-D2_02
MFD01517,EXT-MJ184-D3,EXT-MJ184-D3,EXT00055,D,3,2.37,PowerSoil-Pro-HT,LIB-MJ196-D3,LIB00055,D,0.73,ILLUMINA-DNA-PREP.V2,LIB-MJ196-D3_02
MFD01362,EXT-MJ184-D4,EXT-MJ184-D4,EXT00055,D,4,2.31,PowerSoil-Pro-HT,LIB-MJ196-D4,LIB00055,D,0.55,ILLUMINA-DNA-PREP.V2,LIB-MJ196-D4_02
MFD07905,EXT-MJ184-D5,EXT-MJ184-D5,EXT00055,D,5,5.92,PowerSoil-Pro-HT,LIB-MJ196-D5,LIB00055,D,0.65,ILLUMINA-DNA-PREP.V2,LIB-MJ196-D5_02
MFD04736,EXT-MJ184-D6,EXT-MJ184-D6,EXT00055,D,6,32.13,PowerSoil-Pro-HT,LIB-MJ196-D6,LIB00055,D,0.89,ILLUMINA-DNA-PREP.V2,LIB-MJ196-D6_02
MFD04896,EXT-MJ184-D7,EXT-MJ184-D7,EXT00055,D,7,47.45,PowerSoil-Pro-HT,LIB-MJ196-D7,LIB00055,D,1.69,ILLUMINA-DNA-PREP.V2,LIB-MJ196-D7_02
MFD04896,EXT-MJ184-D7,EXT-MJ184-D7,EXT00055,D,7,47.45,PowerSoil-Pro-HT,LIB-MJ196-D7,LIB00055,D,1.69,ILLUMINA-DNA-PREP.V2,LIB-MJ366-D7_04
MFD05388,EXT-MJ184-D8,EXT-MJ184-D8,EXT00055,D,8,41.16,PowerSoil-Pro-HT,LIB-MJ196-D8,LIB00055,D,1.59,ILLUMINA-DNA-PREP.V2,LIB-MJ196-D8_02
MFD07892,EXT-MJ184-D9,EXT-MJ184-D9,EXT00055,D,9,5.22,PowerSoil-Pro-HT,LIB-MJ196-D9,LIB00055,D,0.51,ILLUMINA-DNA-PREP.V2,LIB-MJ196-D9_02
MFD05680,EXT-MJ184-E1,EXT-MJ184-E1,EXT00055,E,1,45.16,PowerSoil-Pro-HT,LIB-MJ196-E1,LIB00055,E,0.53,ILLUMINA-DNA-PREP.V2,LIB-MJ196-E1_02
MFD01396,EXT-MJ184-E10,EXT-MJ184-E10,EXT00055,E,10,4.18,PowerSoil-Pro-HT,LIB-MJ196-E10,LIB00055,E,1.05,ILLUMINA-DNA-PREP.V2,LIB-MJ196-E10_02
MFD09680,EXT-MJ184-E11,EXT-MJ184-E11,EXT00055,E,11,3.89,PowerSoil-Pro-HT,LIB-MJ196-E11,LIB00055,E,0.5,ILLUMINA-DNA-PREP.V2,LIB-MJ196-E11_02
MFD04959,EXT-MJ184-E2,EXT-MJ184-E2,EXT00055,E,2,4.42,PowerSoil-Pro-HT,LIB-MJ196-E2,LIB00055,E,0.45,ILLUMINA-DNA-PREP.V2,LIB-MJ196-E2_02
MFD05629,EXT-MJ184-E3,EXT-MJ184-E3,EXT00055,E,3,48.19,PowerSoil-Pro-HT,LIB-MJ196-E3,LIB00055,E,1.23,ILLUMINA-DNA-PREP.V2,LIB-MJ196-E3_02
MFD05747,EXT-MJ184-E4,EXT-MJ184-E4,EXT00055,E,4,11.13,PowerSoil-Pro-HT,LIB-MJ196-E4,LIB00055,E,0.93,ILLUMINA-DNA-PREP.V2,LIB-MJ196-E4_02
MFD04876,EXT-MJ184-E5,EXT-MJ184-E5,EXT00055,E,5,17.29,PowerSoil-Pro-HT,LIB-MJ196-E5,LIB00055,E,1.33,ILLUMINA-DNA-PREP.V2,LIB-MJ196-E5_02
MFD07903,EXT-MJ184-E6,EXT-MJ184-E6,EXT00055,E,6,3.36,PowerSoil-Pro-HT,LIB-MJ196-E6,LIB00055,E,0.41,ILLUMINA-DNA-PREP.V2,LIB-MJ196-E6_02
MFD07990,EXT-MJ184-E7,EXT-MJ184-E7,EXT00055,E,7,4.76,PowerSoil-Pro-HT,LIB-MJ196-E7,LIB00055,E,0.49,ILLUMINA-DNA-PREP.V2,LIB-MJ196-E7_02
MFD04660,EXT-MJ184-E8,EXT-MJ184-E8,EXT00055,E,8,0.84,PowerSoil-Pro-HT,LIB-MJ196-E8,LIB00055,E,0.31,ILLUMINA-DNA-PREP.V2,LIB-MJ196-E8_02
MFD09414,EXT-MJ184-E9,EXT-MJ184-E9,EXT00055,E,9,45.12,PowerSoil-Pro-HT,LIB-MJ196-E9,LIB00055,E,1.88,ILLUMINA-DNA-PREP.V2,LIB-MJ196-E9_02
MFD04426,EXT-MJ184-F1,EXT-MJ184-F1,EXT00055,F,1,2.52,PowerSoil-Pro-HT,LIB-MJ196-F1,LIB00055,F,0.08,ILLUMINA-DNA-PREP.V2,LIB-MJ196-F1_02
MFD04426,EXT-MJ184-F1,EXT-MJ184-F1,EXT00055,F,1,2.52,PowerSoil-Pro-HT,LIB-MJ196-F1,LIB00055,F,0.08,ILLUMINA-DNA-PREP.V2,LIB-MJ366-F1_04
MFD05071,EXT-MJ184-F11,EXT-MJ184-F11,EXT00055,F,11,29.55,PowerSoil-Pro-HT,LIB-MJ196-F11,LIB00055,F,1.35,ILLUMINA-DNA-PREP.V2,LIB-MJ196-F11_02
MFD05460,EXT-MJ184-F2,EXT-MJ184-F2,EXT00055,F,2,2.67,PowerSoil-Pro-HT,LIB-MJ196-F2,LIB00055,F,0.37,ILLUMINA-DNA-PREP.V2,LIB-MJ196-F2_02
MFD01383,EXT-MJ184-F4,EXT-MJ184-F4,EXT00055,F,4,43.86,PowerSoil-Pro-HT,LIB-MJ196-F4,LIB00055,F,1.02,ILLUMINA-DNA-PREP.V2,LIB-MJ196-F4_02
MFD01479,EXT-MJ184-F5,EXT-MJ184-F5,EXT00055,F,5,0.04,PowerSoil-Pro-HT,LIB-MJ196-F5,LIB00055,F,0.09,ILLUMINA-DNA-PREP.V2,LIB-MJ196-F5_02
MFD01479,EXT-MJ184-F5,EXT-MJ184-F5,EXT00055,F,5,0.04,PowerSoil-Pro-HT,LIB-MJ196-F5,LIB00055,F,0.09,ILLUMINA-DNA-PREP.V2,LIB-MJ366-F5_04
MFD04944,EXT-MJ184-F6,EXT-MJ184-F6,EXT00055,F,6,49.52,PowerSoil-Pro-HT,LIB-MJ196-F6,LIB00055,F,1.44,ILLUMINA-DNA-PREP.V2,LIB-MJ196-F6_02
MFD04817,EXT-MJ184-F7,EXT-MJ184-F7,EXT00055,F,7,41.55,PowerSoil-Pro-HT,LIB-MJ196-F7,LIB00055,F,1.33,ILLUMINA-DNA-PREP.V2,LIB-MJ196-F7_02
MFD05027,EXT-MJ184-F8,EXT-MJ184-F8,EXT00055,F,8,59.55,PowerSoil-Pro-HT,LIB-MJ196-F8,LIB00055,F,1.02,ILLUMINA-DNA-PREP.V2,LIB-MJ196-F8_02
MFD05396,EXT-MJ184-F9,EXT-MJ184-F9,EXT00055,F,9,38.11,PowerSoil-Pro-HT,LIB-MJ196-F9,LIB00055,F,0.62,ILLUMINA-DNA-PREP.V2,LIB-MJ196-F9_02
MFD06979,EXT-MJ184-G1,EXT-MJ184-G1,EXT00055,G,1,0.01,PowerSoil-Pro-HT,LIB-MJ196-G1,LIB00055,G,0.02,ILLUMINA-DNA-PREP.V2,LIB-MJ196-G1_02
MFD04845,EXT-MJ184-G10,EXT-MJ184-G10,EXT00055,G,10,6.3,PowerSoil-Pro-HT,LIB-MJ196-G10,LIB00055,G,0.64,ILLUMINA-DNA-PREP.V2,LIB-MJ196-G10_02
MFD04744,EXT-MJ184-G11,EXT-MJ184-G11,EXT00055,G,11,35.01,PowerSoil-Pro-HT,LIB-MJ196-G11,LIB00055,G,0.43,ILLUMINA-DNA-PREP.V2,LIB-MJ196-G11_02
MFD05497,EXT-MJ184-G2,EXT-MJ184-G2,EXT00055,G,2,40.11,PowerSoil-Pro-HT,LIB-MJ196-G2,LIB00055,G,0.47,ILLUMINA-DNA-PREP.V2,LIB-MJ196-G2_02
MFD04803,EXT-MJ184-G3,EXT-MJ184-G3,EXT00055,G,3,50.34,PowerSoil-Pro-HT,LIB-MJ196-G3,LIB00055,G,1.01,ILLUMINA-DNA-PREP.V2,LIB-MJ196-G3_02
MFD04700,EXT-MJ184-G4,EXT-MJ184-G4,EXT00055,G,4,34.64,PowerSoil-Pro-HT,LIB-MJ196-G4,LIB00055,G,1.02,ILLUMINA-DNA-PREP.V2,LIB-MJ196-G4_02
MFD04700,EXT-MJ184-G4,EXT-MJ184-G4,EXT00055,G,4,34.64,PowerSoil-Pro-HT,LIB-MJ196-G4,LIB00055,G,1.02,ILLUMINA-DNA-PREP.V2,LIB-MJ366-G4_04
MFD07924,EXT-MJ184-G5,EXT-MJ184-G5,EXT00055,G,5,4.37,PowerSoil-Pro-HT,LIB-MJ196-G5,LIB00055,G,0.5,ILLUMINA-DNA-PREP.V2,LIB-MJ196-G5_02
MFD09352,EXT-MJ184-G6,EXT-MJ184-G6,EXT00055,G,6,18.03,PowerSoil-Pro-HT,LIB-MJ196-G6,LIB00055,G,0.61,ILLUMINA-DNA-PREP.V2,LIB-MJ196-G6_02
MFD00892,EXT-MJ184-G7,EXT-MJ184-G7,EXT00055,G,7,31.71,PowerSoil-Pro-HT,LIB-MJ196-G7,LIB00055,G,1.94,ILLUMINA-DNA-PREP.V2,LIB-MJ196-G7_02
MFD07987,EXT-MJ184-G8,EXT-MJ184-G8,EXT00055,G,8,3.32,PowerSoil-Pro-HT,LIB-MJ196-G8,LIB00055,G,0.52,ILLUMINA-DNA-PREP.V2,LIB-MJ196-G8_02
MFD05625,EXT-MJ184-G9,EXT-MJ184-G9,EXT00055,G,9,17.61,PowerSoil-Pro-HT,LIB-MJ196-G9,LIB00055,G,0.72,ILLUMINA-DNA-PREP.V2,LIB-MJ196-G9_02
MFD01707,EXT-MJ184-H1,EXT-MJ184-H1,EXT00055,H,1,40.49,PowerSoil-Pro-HT,LIB-MJ196-H1,LIB00055,H,0.05,ILLUMINA-DNA-PREP.V2,LIB-MJ196-H1_02
MFD04838,EXT-MJ184-H10,EXT-MJ184-H10,EXT00055,H,10,0.01,PowerSoil-Pro-HT,LIB-MJ196-H10,LIB00055,H,0.05,ILLUMINA-DNA-PREP.V2,LIB-MJ196-H10_02
MFD04838,EXT-MJ184-H10,EXT-MJ184-H10,EXT00055,H,10,0.01,PowerSoil-Pro-HT,LIB-MJ196-H10,LIB00055,H,0.05,ILLUMINA-DNA-PREP.V2,LIB-MJ366-H10_04
MFD04937,EXT-MJ184-H11,EXT-MJ184-H11,EXT00055,H,11,3.18,PowerSoil-Pro-HT,LIB-MJ196-H11,LIB00055,H,0.05,ILLUMINA-DNA-PREP.V2,LIB-MJ196-H11_02
MFD04937,EXT-MJ184-H11,EXT-MJ184-H11,EXT00055,H,11,3.18,PowerSoil-Pro-HT,LIB-MJ196-H11,LIB00055,H,0.05,ILLUMINA-DNA-PREP.V2,LIB-MJ366-H11_04
MFD04990,EXT-MJ184-H2,EXT-MJ184-H2,EXT00055,H,2,21.93,PowerSoil-Pro-HT,LIB-MJ196-H2,LIB00055,H,0.08,ILLUMINA-DNA-PREP.V2,LIB-MJ196-H2_02
MFD07889,EXT-MJ184-H3,EXT-MJ184-H3,EXT00055,H,3,6.94,PowerSoil-Pro-HT,LIB-MJ196-H3,LIB00055,H,0.46,ILLUMINA-DNA-PREP.V2,LIB-MJ196-H3_02
MFD01466,EXT-MJ184-H4,EXT-MJ184-H4,EXT00055,H,4,71.17,PowerSoil-Pro-HT,LIB-MJ196-H4,LIB00055,H,1.01,ILLUMINA-DNA-PREP.V2,LIB-MJ196-H4_02
MFD05013,EXT-MJ184-H5,EXT-MJ184-H5,EXT00055,H,5,45.76,PowerSoil-Pro-HT,LIB-MJ196-H5,LIB00055,H,1.47,ILLUMINA-DNA-PREP.V2,LIB-MJ196-H5_02
MFD05013,EXT-MJ184-H5,EXT-MJ184-H5,EXT00055,H,5,45.76,PowerSoil-Pro-HT,LIB-MJ196-H5,LIB00055,H,1.47,ILLUMINA-DNA-PREP.V2,LIB-MJ366-H5_04
MFD03631,EXT-MJ184-H6,EXT-MJ184-H6,EXT00055,H,6,16.41,PowerSoil-Pro-HT,LIB-MJ196-H6,LIB00055,H,0.69,ILLUMINA-DNA-PREP.V2,LIB-MJ196-H6_02
MFD05477,EXT-MJ184-H7,EXT-MJ184-H7,EXT00055,H,7,41.91,PowerSoil-Pro-HT,LIB-MJ196-H7,LIB00055,H,1.32,ILLUMINA-DNA-PREP.V2,LIB-MJ196-H7_02
MFD04951,EXT-MJ184-H8,EXT-MJ184-H8,EXT00055,H,8,32.03,PowerSoil-Pro-HT,LIB-MJ196-H8,LIB00055,H,1.61,ILLUMINA-DNA-PREP.V2,LIB-MJ196-H8_02
MFD04921,EXT-MJ184-H9,EXT-MJ184-H9,EXT00055,H,9,45.76,PowerSoil-Pro-HT,LIB-MJ196-H9,LIB00055,H,0.95,ILLUMINA-DNA-PREP.V2,LIB-MJ196-H9_02
MFD01420,EXT-MJ185-A1,EXT-MJ185-A1,EXT00056,A,1,28.16,PowerSoil-Pro-HT,LIB-MJ197-A1,LIB00056,A,0.07,ILLUMINA-DNA-PREP.V2,LIB-MJ197-A1_03
MFD01420,EXT-MJ185-A1,EXT-MJ185-A1,EXT00056,A,1,28.16,PowerSoil-Pro-HT,LIB-MJ197-A1,LIB00056,A,0.07,ILLUMINA-DNA-PREP.V2,LIB-MJ366-A1_03
MFD05021,EXT-MJ185-A10,EXT-MJ185-A10,EXT00056,A,10,47.56,PowerSoil-Pro-HT,LIB-MJ197-A10,LIB00056,A,0.63,ILLUMINA-DNA-PREP.V2,LIB-MJ197-A10_03
MFD05015,EXT-MJ185-A11,EXT-MJ185-A11,EXT00056,A,11,34.52,PowerSoil-Pro-HT,LIB-MJ197-A11,LIB00056,A,0.47,ILLUMINA-DNA-PREP.V2,LIB-MJ197-A11_03
